system_qubits,bath_qubits,J,h,num_sweeps,p,training_method,single_qubit_gate_noise,two_qubit_gate_noise,initial_state,ground_state_energy,bond_dim,energy,energy_diff,energy_std,truncation_error,combined_std,energy_density_atol,energy_atol,total_time_minutes
28,14,0.45,0.55,4,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-18.001480678628226,32,-14.968945868945866,3.0325348096823603,0.11356531359253941,inf,inf,0.01,0.28,195.066026643912
28,14,0.45,0.55,4,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-18.001480678628226,64,-15.079629629629627,2.921851048998599,0.11368453161310346,0.11368453161310346,0.16077420643928378,0.01,0.28,195.066026643912
28,14,0.45,0.55,4,3,energy,0.001,0.01,zeros,-18.00148067863035,32,-13.955270655270652,4.0462100233596985,0.11756091768320218,inf,inf,0.01,0.28,195.93607354164124
28,14,0.45,0.55,4,3,energy,0.001,0.01,zeros,-18.00148067863035,64,-14.020370370370372,3.9811103082599786,0.11716154321896373,0.11756091768320218,0.16597408404918446,0.01,0.28,195.93607354164124
28,14,0.6,0.4,6,3,energy,0.0004,0.004,zeros,-18.267946930622756,32,-14.576068376068376,3.69187855455438,0.11818826195176398,inf,inf,0.01,0.28,627.8580877860387
28,14,0.6,0.4,6,3,energy,0.0004,0.004,zeros,-18.267946930622756,64,-14.636467236467237,3.6314796941555194,0.11808994444280942,0.11818826195176398,0.16707393645235213,0.01,0.28,627.8580877860387
28,14,0.6,0.4,6,3,energy,0.0008,0.008,zeros,-18.267946930624156,32,-12.986324786324788,5.281622144299368,0.12429330121790762,inf,inf,0.01,0.28,630.0903117775918
28,14,0.6,0.4,6,3,energy,0.0008,0.008,zeros,-18.267946930624156,64,-12.914529914529913,5.353417016094243,0.12452265736203784,0.12452265736203784,0.17610163086413186,0.01,0.28,630.0903117775918
28,14,0.6,0.4,6,3,energy,0.001,0.01,zeros,-18.267946930624184,32,-12.282051282051281,5.985895648572903,0.126411330973872,inf,inf,0.01,0.28,634.3048416654269
28,14,0.6,0.4,6,3,energy,0.001,0.01,zeros,-18.267946930624184,64,-12.183475783475785,6.084471147148399,0.12670533416738444,0.12670533416738444,0.1791884020045302,0.01,0.28,634.3048416654269
28,14,0.6,0.4,6,3,energy,0.0002,0.002,zeros,-18.2679469306222,32,-15.852991452991459,2.414955477630743,0.11272831442712437,inf,inf,0.01,0.28,637.7262053449948
28,14,0.6,0.4,6,3,energy,0.0002,0.002,zeros,-18.2679469306222,64,-15.685470085470092,2.58247684515211,0.11351566931847347,0.11351566931847347,0.16053539909204462,0.01,0.28,637.7262053449948
28,14,0.6,0.4,6,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-18.267946930622713,32,-13.795441595441593,4.47250533518112,0.12183067949517676,inf,inf,0.01,0.28,642.4563201069832
28,14,0.6,0.4,6,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-18.267946930622713,64,-14.038746438746433,4.229200491876281,0.12067794793689532,0.17260175315180318,0.21060515736642352,0.01,0.28,642.4563201069832
14,7,0.55,0.45,8,3,energy,0.0008,0.008,zeros,-8.721047841663944,32,-6.708853410740203,2.012194430923741,0.060753859714697565,inf,inf,0.01,0.14,359.1551181912422
14,7,0.55,0.45,8,3,energy,0.0008,0.008,zeros,-8.721047841663944,64,-6.6388969521045,2.0821508895594443,0.060965749610416134,0.060965749610416134,0.08621858993929273,0.01,0.14,359.1551181912422
28,14,0.55,0.45,0,3,energy,0.0008,0.008,zeros,-17.766863361140853,32,-14.741025641025645,3.0258377201152076,0.08983023118009248,inf,inf,0.01,0.28,0.016114183266957603
28,14,0.55,0.45,0,3,energy,0.0008,0.008,zeros,-17.766863361140853,64,-14.671794871794878,3.095068489345975,0.08975935962380734,0.08983023118009248,0.1269890273761668,0.01,0.28,0.016114183266957603
28,14,0.6,0.4,3,3,energy,0.0,0.0,zeros,-18.26794693062361,32,-16.663247863247864,1.6046990673757442,0.10735482576530256,inf,inf,0.01,0.28,86.88673259019852
28,14,0.6,0.4,3,3,energy,0.0,0.0,zeros,-18.26794693062361,64,-16.56866096866097,1.6992859619626373,0.10804711312122038,0.10804711312122038,0.15280169275128985,0.01,0.28,86.88673259019852
28,14,0.6,0.4,4,3,energy,0.0004,0.004,zeros,-18.267946930623097,32,-15.199430199430202,3.0685167311928954,0.11623161296535713,inf,inf,0.01,0.28,224.2063708861669
28,14,0.6,0.4,4,3,energy,0.0004,0.004,zeros,-18.267946930623097,64,-14.783475783475783,3.484471147147314,0.11766741514730823,0.38165778874798817,0.39938488741995853,0.01,0.28,224.2063708861669
28,14,0.6,0.4,4,3,energy,0.0008,0.008,zeros,-18.267946930623342,32,-13.21139601139601,5.056550919227332,0.12356838276396645,inf,inf,0.01,0.28,225.41814246575038
28,14,0.6,0.4,4,3,energy,0.0008,0.008,zeros,-18.267946930623342,64,-13.052991452991455,5.214955477631888,0.12400081494486895,0.12400081494486895,0.17536363424035004,0.01,0.28,225.41814246575038
28,14,0.6,0.4,4,3,energy,0.001,0.01,zeros,-18.26794693062405,32,-12.649572649572653,5.618374281051397,0.12530085424847842,inf,inf,0.01,0.28,227.38559641043346
28,14,0.6,0.4,4,3,energy,0.001,0.01,zeros,-18.26794693062405,64,-12.529914529914523,5.7380324007095265,0.12578512326596938,0.12578512326596938,0.17788702726750544,0.01,0.28,227.38559641043346
28,14,0.45,0.55,6,3,energy,0.0,0.0,zeros,-18.001480678629946,32,-17.141737891737893,0.8597427868920526,0.10360741283594925,inf,inf,0.01,0.28,664.8618982791901
28,14,0.45,0.55,6,3,energy,0.0,0.0,zeros,-18.001480678629946,64,-17.174358974358977,0.8271217042709686,0.10323885726987861,0.10360741283594925,0.1462626324286186,0.01,0.28,664.8618982791901
28,14,0.6,0.4,4,3,energy,0.0002,0.002,zeros,-18.26794693062221,32,-15.732193732193736,2.5357531984284734,0.11388414160669738,inf,inf,0.01,0.28,227.11744712988536
28,14,0.6,0.4,4,3,energy,0.0002,0.002,zeros,-18.26794693062221,64,-15.84957264957265,2.4183742810495588,0.113268305827641,0.11388414160669738,0.1606216262355674,0.01,0.28,227.11744712988536
28,14,0.6,0.4,4,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-18.267946930622717,32,-13.999430199430197,4.26851673119252,0.12097675155528727,inf,inf,0.01,0.28,229.07721922397613
28,14,0.6,0.4,4,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-18.267946930622717,64,-14.178347578347575,4.089599352275142,0.11984706912581189,0.12097675155528727,0.17029003022759975,0.01,0.28,229.07721922397613
14,7,0.55,0.45,8,3,energy,0.0,0.0,zeros,-8.72104784166433,32,-8.218650217706822,0.5023976239575081,0.05547473184008681,inf,inf,0.01,0.14,376.7009803493818
14,7,0.55,0.45,8,3,energy,0.0,0.0,zeros,-8.72104784166433,64,-8.19898403483309,0.5220638068312393,0.0555652123299663,0.0555652123299663,0.07858107687317907,0.01,0.14,376.7009803493818
28,14,0.55,0.45,0,3,energy,0.0,0.0,zeros,-17.766863361144765,32,-14.80512820512821,2.9617351560165552,0.08979855709961805,inf,inf,0.01,0.28,0.004227991898854574
28,14,0.55,0.45,0,3,energy,0.0,0.0,zeros,-17.766863361144765,64,-14.84615384615385,2.9207095149909144,0.08980919457982044,0.08980919457982044,0.1270093810005863,0.01,0.28,0.004227991898854574
28,14,0.55,0.45,6,3,energy,0.0002,0.002,zeros,-17.76686336113801,32,-15.713105413105417,2.053757948032594,0.11509111640197761,inf,inf,0.01,0.28,562.18993922472
28,14,0.55,0.45,6,3,energy,0.0002,0.002,zeros,-17.76686336113801,64,-15.722507122507128,2.0443562386308827,0.1150109271494869,0.11509111640197761,0.16270672524034813,0.01,0.28,562.18993922472
28,14,0.55,0.45,6,3,energy,0.0004,0.004,zeros,-17.766863361114567,32,-14.801851851851856,2.9650115092627107,0.11823955191819016,inf,inf,0.01,0.28,567.8194468418757
28,14,0.55,0.45,6,3,energy,0.0004,0.004,zeros,-17.766863361114567,64,-14.77649572649573,2.9903676346188366,0.11829442151950934,0.11829442151950934,0.1672935752659698,0.01,0.28,567.8194468418757
28,14,0.55,0.45,6,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-17.766863361106868,32,-13.992022792022789,3.7748405690840787,0.12078265864007212,inf,inf,0.01,0.28,569.853444814682
28,14,0.55,0.45,6,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-17.766863361106868,64,-14.17150997150997,3.595353389596898,0.120276070648722,0.12078265864007212,0.17045463853723827,0.01,0.28,569.853444814682
28,14,0.55,0.45,6,3,energy,0.001,0.01,zeros,-17.76686336113572,32,-13.000284900284894,4.766578460850825,0.12362302632444841,inf,inf,0.01,0.28,570.5515446662903
28,14,0.55,0.45,6,3,energy,0.001,0.01,zeros,-17.76686336113572,64,-13.028917378917372,4.737945982218347,0.12356688234379837,0.12362302632444841,0.17478966516868602,0.01,0.28,570.5515446662903
28,14,0.55,0.45,6,3,energy,0.0008,0.008,zeros,-17.76686336114723,32,-13.602136752136749,4.164726609010481,0.1219811299464415,inf,inf,0.01,0.28,575.781441338857
28,14,0.55,0.45,6,3,energy,0.0008,0.008,zeros,-17.76686336114723,64,-13.649572649572649,4.117290711574581,0.12183643977500555,0.1219811299464415,0.1724050872801009,0.01,0.28,575.781441338857
28,14,0.6,0.4,6,3,energy,0.0,0.0,zeros,-18.267946930616908,32,-17.12136752136753,1.1465794092493766,0.10596323396704464,inf,inf,0.01,0.28,730.5343989133835
28,14,0.6,0.4,6,3,energy,0.0,0.0,zeros,-18.267946930616908,64,-16.79088319088319,1.477063739733719,0.10765111233391664,0.2939437425022003,0.31303623710830886,0.01,0.28,730.5343989133835
28,14,0.45,0.55,4,3,energy,0.0,0.0,zeros,-18.001480678625388,32,-16.805698005698005,1.1957826729273826,0.10587209345332621,inf,inf,0.01,0.28,213.878344976902
28,14,0.45,0.55,4,3,energy,0.0,0.0,zeros,-18.001480678625388,64,-16.555698005698012,1.4457826729273755,0.10680986617772861,0.19970666567468978,0.22647538459578034,0.01,0.28,213.878344976902
28,14,0.45,0.55,6,3,energy,0.0005,0.005,zeros,-18.001480678623587,32,-15.664814814814818,2.3366658638087685,0.1105106776020746,inf,inf,0.01,0.28,578.8159267425538
28,14,0.45,0.55,6,3,energy,0.0005,0.005,zeros,-18.001480678623587,64,-15.744729344729347,2.2567513338942398,0.11053876080100122,0.11053876080100122,0.15632541469269137,0.01,0.28,578.8159267425538
28,14,0.45,0.55,6,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-18.001480678628262,32,-16.190028490028492,1.8114521885997696,0.1082402214817754,inf,inf,0.01,0.28,582.7598503788312
28,14,0.45,0.55,6,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-18.001480678628262,64,-16.331196581196583,1.6702840974316793,0.10748487704237382,0.1082402214817754,0.15254161510629816,0.01,0.28,582.7598503788312
28,14,0.45,0.55,6,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-18.001480678622123,32,-14.475498575498577,3.525982103123546,0.11541118375415198,inf,inf,0.01,0.28,582.0419929186503
28,14,0.45,0.55,6,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-18.001480678622123,64,-14.219800569800574,3.781680108821549,0.11646352180258256,0.19620901322757978,0.22817039418469962,0.01,0.28,582.0419929186503
28,14,0.45,0.55,6,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-18.001480678630436,32,-15.038603988603988,2.962876690026448,0.11326097931602779,inf,inf,0.01,0.28,583.7406762003899
28,14,0.45,0.55,6,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-18.001480678630436,64,-14.895726495726493,3.1057541829039437,0.11400532796476286,0.11400532796476286,0.16122788099056032,0.01,0.28,583.7406762003899
28,14,0.45,0.55,6,3,energy,0.0001,0.001,zeros,-18.001480678629548,32,-16.833048433048432,1.1684322455811156,0.10503048335534096,inf,inf,0.01,0.28,592.5888748804729
28,14,0.45,0.55,6,3,energy,0.0001,0.001,zeros,-18.001480678629548,64,-16.949715099715103,1.0517655789144449,0.10471912395211397,0.10503048335534096,0.14831553308792295,0.01,0.28,592.5888748804729
28,14,0.55,0.45,6,3,energy,0.0,0.0,zeros,-17.766863361112904,32,-16.440740740740743,1.3261226203721606,0.11223268217220052,inf,inf,0.01,0.28,646.2944981535276
28,14,0.55,0.45,6,3,energy,0.0,0.0,zeros,-17.766863361112904,64,-16.531908831908844,1.2349545292040602,0.11201257987563513,0.11223268217220052,0.15856542182317593,0.01,0.28,646.2944981535276
28,14,0.6,0.4,4,3,energy,0.0,0.0,zeros,-18.267946930624554,32,-16.662678062678072,1.6052688679464815,0.10939968863375607,inf,inf,0.01,0.28,254.11819883187613
28,14,0.6,0.4,4,3,energy,0.0,0.0,zeros,-18.267946930624554,64,-16.772079772079774,1.4958671585447796,0.10869100571402722,0.10939968863375607,0.15421422306742485,0.01,0.28,254.11819883187613
28,14,0.6,0.4,6,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-18.267946930623644,32,-13.532763532763532,4.735183397860112,0.12245277874436032,inf,inf,0.01,0.28,630.4693415006002
28,14,0.6,0.4,6,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-18.267946930623644,64,-13.149857549857545,5.118089380766099,0.12367765532473532,0.34106619049146547,0.3627978896341386,0.01,0.28,630.4693415006002
28,14,0.6,0.4,6,3,energy,0.0001,0.001,zeros,-18.26794693062202,32,-16.077492877492883,2.1904540531291374,0.1114690751186342,inf,inf,0.01,0.28,631.4700412034988
28,14,0.6,0.4,6,3,energy,0.0001,0.001,zeros,-18.26794693062202,64,-16.533333333333335,1.7346135972886856,0.10911170472736557,0.42832207783923004,0.4420013195376539,0.01,0.28,631.4700412034988
28,14,0.6,0.4,6,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-18.26794693062298,32,-15.410826210826212,2.857120719796768,0.11486461971947294,inf,inf,0.01,0.28,633.4132323026657
28,14,0.6,0.4,6,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-18.26794693062298,64,-15.157834757834767,3.110112172788213,0.11621141531037693,0.19314683889461529,0.22541249837447652,0.01,0.28,633.4132323026657
28,14,0.6,0.4,6,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-18.26794693062355,32,-12.516809116809114,5.7511378138144345,0.1258476202024225,inf,inf,0.01,0.28,633.8737354954084
28,14,0.6,0.4,6,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-18.26794693062355,64,-12.348717948717946,5.9192289819056025,0.12641555849055558,0.12641555849055558,0.17877859731231296,0.01,0.28,633.8737354954084
28,14,0.6,0.4,6,3,energy,0.0005,0.005,zeros,-18.267946930622625,32,-14.174358974358968,4.093587956263656,0.1200771240608548,inf,inf,0.01,0.28,638.6335408528646
28,14,0.6,0.4,6,3,energy,0.0005,0.005,zeros,-18.267946930622625,64,-14.413105413105413,3.8548415175172117,0.11933307505874322,0.1683477457182251,0.2063524807008237,0.01,0.28,638.6335408528646
4,2,0.6,0.4,9,3,energy,0.0001,0.001,zeros,-2.2732079794626903,32,-2.100342857142857,0.1728651223198332,0.015447988495691988,inf,inf,0.01,0.04,1.4538198113441467
4,2,0.6,0.4,9,3,energy,0.0001,0.001,zeros,-2.2732079794626903,64,-2.1172571428571425,0.15595083660554776,0.01538903924731285,0.015447988495691988,0.021805111270488103,0.01,0.04,1.4538198113441467
4,2,0.6,0.4,9,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.273207979462687,32,-2.0166857142857144,0.25652226517697274,0.015819945774064585,inf,inf,0.01,0.04,1.4547251423199972
4,2,0.6,0.4,9,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.273207979462687,64,-2.0003200000000003,0.27288797946268684,0.015948279998448774,0.015948279998448774,0.02255427387032982,0.01,0.04,1.4547251423199972
4,2,0.4,0.6,0,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.601556622850565,32,-1.2194742857142857,1.3820823371362791,0.01813965429747638,inf,inf,0.01,0.04,0.012991503874460856
4,2,0.4,0.6,0,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.601556622850565,64,-1.2296228571428576,1.3719337657077073,0.018139732979670923,0.018139732979670923,0.025653456397677136,0.01,0.04,0.012991503874460856
4,2,0.6,0.4,9,3,energy,0.0005,0.005,zeros,-2.273207979462691,32,-1.9074285714285717,0.36577940803411946,0.016328179428122654,inf,inf,0.01,0.04,1.475936488310496
4,2,0.6,0.4,9,3,energy,0.0005,0.005,zeros,-2.273207979462691,64,-1.870034285714286,0.40317369374840517,0.016486244585762224,0.029324510227846785,0.03364109333307502,0.01,0.04,1.475936488310496
4,2,0.4,0.6,1,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.6015566228505644,32,-1.6439771428571428,0.9575794799934216,0.01782691317876939,inf,inf,0.01,0.04,0.16086609760920206
4,2,0.4,0.6,1,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.6015566228505644,64,-1.644342857142857,0.9572137657077073,0.017812805950003445,0.01782691317876939,0.025201089049798224,0.01,0.04,0.16086609760920206
4,2,0.6,0.4,11,3,energy,0.0001,0.001,zeros,-2.2732079794626907,32,-2.122925714285714,0.15028226517697663,0.015377893406629397,inf,inf,0.01,0.04,1.7705791473388672
4,2,0.6,0.4,11,3,energy,0.0001,0.001,zeros,-2.2732079794626907,64,-2.1032685714285715,0.16993940803411922,0.015496597296760317,0.015496597296760317,0.02191549806771268,0.01,0.04,1.7705791473388672
4,2,0.55,0.45,9,3,energy,0.0,0.0,zeros,-2.308863870987647,32,-2.206502857142857,0.1023610138447899,0.015209466989547085,inf,inf,0.01,0.04,1.4146243651707968
4,2,0.55,0.45,9,3,energy,0.0,0.0,zeros,-2.308863870987647,64,-2.20968,0.09918387098764692,0.015179803124610154,0.015209466989547085,0.02148846921044044,0.01,0.04,1.4146243651707968
4,2,0.6,0.4,9,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-2.273207979462693,32,-1.816457142857143,0.45675083660554994,0.01671866515653118,inf,inf,0.01,0.04,1.479365881284078
4,2,0.6,0.4,9,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-2.273207979462693,64,-1.8088685714285713,0.46433940803412166,0.016754359787123613,0.016754359787123613,0.023694242839828614,0.01,0.04,1.479365881284078
4,2,0.6,0.4,9,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-2.273207979462693,32,-1.7097600000000002,0.5634479794626928,0.017126332002288018,inf,inf,0.01,0.04,1.541637086868286
4,2,0.6,0.4,9,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-2.273207979462693,64,-1.7395657142857142,0.5336422651769788,0.01698780969059083,0.01750667524532538,0.02439404345796367,0.01,0.04,1.541637086868286
4,2,0.55,0.45,9,3,energy,0.0002,0.002,zeros,-2.30886387098765,32,-2.1413371428571426,0.1675267281305075,0.01551715814443161,inf,inf,0.01,0.04,1.4171412030855814
4,2,0.55,0.45,9,3,energy,0.0002,0.002,zeros,-2.30886387098765,64,-2.1462057142857143,0.16265815670193584,0.01549230233571954,0.01551715814443161,0.021927006830405316,0.01,0.04,1.4171412030855814
4,2,0.55,0.45,9,3,energy,0.0004,0.004,zeros,-2.3088638709876452,32,-2.0668457142857144,0.24201815670193083,0.01585296086715749,inf,inf,0.01,0.04,1.4575180689493814
4,2,0.55,0.45,9,3,energy,0.0004,0.004,zeros,-2.3088638709876452,64,-2.0353714285714286,0.2734924424162166,0.01598625711551952,0.021994405570630208,0.02719033455051386,0.01,0.04,1.4575180689493814
4,2,0.6,0.4,11,3,energy,0.0005,0.005,zeros,-2.273207979462691,32,-1.8617142857142857,0.4114936937484055,0.016555209355816888,inf,inf,0.01,0.04,1.7620255549748738
4,2,0.6,0.4,11,3,energy,0.0005,0.005,zeros,-2.273207979462691,64,-1.8944457142857143,0.37876226517697686,0.01643525928983066,0.022959828213373952,0.028235995812289097,0.01,0.04,1.7620255549748738
4,2,0.6,0.4,11,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-2.2732079794626925,32,-1.7973485714285715,0.47585940803412097,0.016802845439109773,inf,inf,0.01,0.04,1.78103449344635
4,2,0.6,0.4,11,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-2.2732079794626925,64,-1.811702857142857,0.4615051223198354,0.016749175173571548,0.016802845439109773,0.02372489165087161,0.01,0.04,1.78103449344635
4,2,0.6,0.4,11,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.273207979462693,32,-2.033325714285714,0.23988226517697875,0.015831519977637407,inf,inf,0.01,0.04,1.7963419198989867
4,2,0.6,0.4,11,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.273207979462693,64,-2.01568,0.2575279794626928,0.015863228017072458,0.015863228017072458,0.02243399220476073,0.01,0.04,1.7963419198989867
4,2,0.6,0.4,11,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-2.2732079794626947,32,-1.7059199999999999,0.5672879794626948,0.017103939098419667,inf,inf,0.01,0.04,1.7951594392458599
4,2,0.6,0.4,11,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-2.2732079794626947,64,-1.7320685714285715,0.5411394080341232,0.017040595519234227,0.017103939098419667,0.02414387351550274,0.01,0.04,1.7951594392458599
4,2,0.55,0.45,9,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-2.3088638709876506,32,-1.9589142857142856,0.34994958527336495,0.016296439481286406,inf,inf,0.01,0.04,1.4288105686505637
4,2,0.55,0.45,9,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-2.3088638709876506,64,-1.974502857142857,0.33436101384479366,0.01623881413447405,0.016296439481286406,0.02300593454440016,0.01,0.04,1.4288105686505637
4,2,0.55,0.45,9,3,energy,0.0008,0.008,zeros,-2.308863870987654,32,-1.8885142857142858,0.4203495852733683,0.016567655876587206,inf,inf,0.01,0.04,1.4163379152615865
4,2,0.55,0.45,9,3,energy,0.0008,0.008,zeros,-2.308863870987654,64,-1.8830971428571428,0.4257667281305113,0.016596465428328485,0.016596465428328485,0.023470946496198342,0.01,0.04,1.4163379152615865
4,2,0.4,0.6,0,3,energy,0.0008,0.008,zeros,-2.6015566228505635,32,-1.234834285714286,1.3667223371362776,0.018139560447183557,inf,inf,0.01,0.04,0.012457493940989177
4,2,0.4,0.6,0,3,energy,0.0008,0.008,zeros,-2.6015566228505635,64,-1.2230400000000001,1.3785166228505634,0.01813973866752718,0.01813973866752718,0.025653464441520592,0.01,0.04,0.012457493940989177
4,2,0.55,0.45,11,3,energy,0.0,0.0,zeros,-2.308863870987649,32,-2.2366057142857145,0.07225815670193425,0.015076947506355116,inf,inf,0.01,0.04,1.7315779725710552
4,2,0.55,0.45,11,3,energy,0.0,0.0,zeros,-2.308863870987649,64,-2.223874285714286,0.08498958527336287,0.01513074801503032,0.01513074801503032,0.021398109051705666,0.01,0.04,1.7315779725710552
4,2,0.4,0.6,1,3,energy,0.0008,0.008,zeros,-2.601556622850562,32,-1.5551085714285715,1.0464480514219907,0.01812921171127057,inf,inf,0.01,0.04,0.15822420517603555
4,2,0.4,0.6,1,3,energy,0.0008,0.008,zeros,-2.601556622850562,64,-1.5915885714285714,1.0099680514219909,0.018009546436831995,0.02603417599747514,0.031656311893963875,0.01,0.04,0.15822420517603555
4,2,0.55,0.45,11,3,energy,0.0004,0.004,zeros,-2.308863870987646,32,-2.036491428571429,0.2723724424162173,0.015980567808314933,inf,inf,0.01,0.04,1.7409968296686809
4,2,0.55,0.45,11,3,energy,0.0004,0.004,zeros,-2.308863870987646,64,-2.0733142857142854,0.23554958527336067,0.01582177893505829,0.029158456269446426,0.03317445192745577,0.01,0.04,1.7409968296686809
4,2,0.55,0.45,9,3,energy,0.001,0.01,zeros,-2.308863870987651,32,-1.8099085714285716,0.49895529955907936,0.016850422442002334,inf,inf,0.01,0.04,1.4422704776128132
4,2,0.55,0.45,9,3,energy,0.001,0.01,zeros,-2.308863870987651,64,-1.8286971428571428,0.4801667281305082,0.016786308393564334,0.016850422442002334,0.023784803677091477,0.01,0.04,1.4422704776128132
4,2,0.45,0.55,9,3,energy,0.0001,0.001,zeros,-2.478961449368869,32,-2.3729257142857145,0.10603573508315467,0.013849544230149132,inf,inf,0.01,0.04,1.4507871747016907
4,2,0.45,0.55,9,3,energy,0.0001,0.001,zeros,-2.478961449368869,64,-2.3964685714285716,0.08249287794029758,0.013700529377203891,0.013849544230149132,0.019481128832757204,0.01,0.04,1.4507871747016907
4,2,0.55,0.45,11,3,energy,0.0002,0.002,zeros,-2.3088638709876474,32,-2.169222857142857,0.13964101384479033,0.015389524223646554,inf,inf,0.01,0.04,1.8034391800562541
4,2,0.55,0.45,11,3,energy,0.0002,0.002,zeros,-2.3088638709876474,64,-2.144674285714286,0.16418958527336125,0.015497324780823699,0.015497324780823699,0.021916526885541528,0.01,0.04,1.8034391800562541
4,2,0.4,0.6,5,3,energy,0.0004,0.004,zeros,-2.601556622850568,32,-2.306834285714286,0.29472233713628215,0.014249415698775211,inf,inf,0.01,0.04,0.8492480119069418
4,2,0.4,0.6,5,3,energy,0.0004,0.004,zeros,-2.601556622850568,64,-2.294582857142857,0.3069737657077112,0.014236172278424815,0.014249415698775211,0.02014235460162224,0.01,0.04,0.8492480119069418
4,2,0.55,0.45,11,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-2.3088638709876492,32,-1.950777142857143,0.35808672813050624,0.01631693521968812,inf,inf,0.01,0.04,1.7738688031832377
4,2,0.55,0.45,11,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-2.3088638709876492,64,-1.9673028571428572,0.341561013844792,0.01625848447670273,0.01631693521968812,0.0230343372477413,0.01,0.04,1.7738688031832377
4,2,0.55,0.45,11,3,energy,0.0008,0.008,zeros,-2.308863870987653,32,-1.9073257142857143,0.40153815670193893,0.016505013189477905,inf,inf,0.01,0.04,1.7554673671722412
4,2,0.55,0.45,11,3,energy,0.0008,0.008,zeros,-2.308863870987653,64,-1.8617485714285715,0.4471152995590817,0.016674369600438024,0.039074619499920256,0.04248364968591517,0.01,0.04,1.7554673671722412
4,2,0.45,0.55,9,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.4789614493688634,32,-2.301977142857143,0.17698430651172048,0.014348836319046473,inf,inf,0.01,0.04,1.4894524335861206
4,2,0.45,0.55,9,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.4789614493688634,64,-2.28616,0.19280144936886323,0.014427142107292882,0.014427142107292882,0.02040306003441755,0.01,0.04,1.4894524335861206
4,2,0.45,0.55,9,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-2.4789614493688665,32,-2.1177028571428576,0.361258592226009,0.015320595863055297,inf,inf,0.01,0.04,1.4136891484260559
4,2,0.45,0.55,9,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-2.4789614493688665,64,-2.1227085714285714,0.35625287794029514,0.015346482814173229,0.015346482814173229,0.021703204130529404,0.01,0.04,1.4136891484260559
4,2,0.45,0.55,9,3,energy,0.0005,0.005,zeros,-2.478961449368868,32,-2.2245142857142857,0.2544471636545822,0.014880323220665837,inf,inf,0.01,0.04,1.4499202807744345
4,2,0.45,0.55,9,3,energy,0.0005,0.005,zeros,-2.478961449368868,64,-2.1873485714285716,0.2916128779402962,0.01494864126401961,0.030600725866807323,0.03405680988019636,0.01,0.04,1.4499202807744345
4,2,0.55,0.45,11,3,energy,0.001,0.01,zeros,-2.3088638709876563,32,-1.8204914285714286,0.4883724424162277,0.016816634732107358,inf,inf,0.01,0.04,1.803245238463084
4,2,0.55,0.45,11,3,energy,0.001,0.01,zeros,-2.3088638709876563,64,-1.843394285714286,0.46546958527337035,0.016738744105621227,0.016816634732107358,0.023727299845253964,0.01,0.04,1.803245238463084
